NO_OF_FRAMES	127
237	2.36000	846.916	383.140	1610.387	820.505	530.902	1328.524	715.957	587.368	1025.911	724.357	634.585	792.683	840.423	219.198	1338.890	839.814	125.183	1022.140	993.169	91.604	845.651	907.074	553.181	838.111	944.016	462.135	444.622	879.271	411.604	51.066	825.877	366.448	19.244	980.032	437.311	26.121	1053.009	399.891	29.601	845.941	197.547	815.401	890.697	214.784	403.898	548.586	253.914	214.678	518.313	319.369	225.595	553.196	205.443	118.217	599.538	188.939	62.545
238	2.37000	858.150	384.405	1611.388	834.263	532.193	1330.104	736.311	591.775	1025.812	753.897	638.453	792.431	851.833	219.811	1339.022	848.646	127.976	1021.953	997.785	92.715	841.582	916.375	554.061	837.998	948.099	461.846	444.092	879.004	411.912	51.045	825.806	366.780	19.243	980.112	437.307	26.057	1053.541	400.031	29.044	856.435	198.635	817.751	916.606	215.820	407.183	577.732	254.311	214.870	544.823	319.582	223.341	586.529	203.667	120.736	636.452	187.667	65.610
239	2.38000	869.254	385.718	1612.301	847.330	533.104	1331.724	756.916	595.699	1024.904	784.537	642.883	793.411	862.790	220.559	1339.635	857.708	130.150	1022.408	1002.544	94.258	839.076	925.516	554.901	837.265	951.503	461.989	443.395	879.452	411.631	51.299	825.855	366.662	19.740	980.149	437.227	26.112	1053.693	399.853	28.509	867.354	199.343	820.152	942.617	217.064	410.153	606.566	254.638	212.470	572.429	318.983	220.172	621.081	203.305	120.402	674.445	187.417	67.878
240	2.39000	880.748	386.852	1613.030	860.701	534.006	1332.523	777.878	599.951	1024.250	815.622	646.348	794.614	873.892	221.488	1339.926	866.501	132.831	1022.266	1007.218	95.705	836.034	935.066	555.719	836.495	955.206	462.627	443.031	879.031	411.854	51.658	825.782	366.590	19.943	980.265	437.248	26.161	1053.866	399.729	28.139	878.519	199.533	822.100	969.060	218.367	415.079	638.026	254.089	208.702	600.925	318.500	215.085	656.079	202.801	119.126	711.241	188.120	67.796
241	2.40000	892.080	387.930	1613.871	873.848	535.035	1333.556	798.671	603.606	1023.586	845.758	649.004	795.073	884.185	223.079	1341.245	875.418	135.227	1022.513	1011.296	97.080	832.373	944.161	556.572	835.560	957.709	463.047	442.025	880.140	411.675	51.778	826.313	366.080	20.609	980.307	437.282	26.124	1053.967	399.875	28.121	890.699	199.201	824.689	994.233	220.465	418.853	669.271	253.690	204.125	630.339	317.437	209.076	693.120	202.842	115.003	750.422	189.856	66.710
242	2.41000	903.476	389.237	1614.531	886.557	536.061	1335.109	820.070	607.489	1023.379	877.953	652.229	796.536	895.609	224.135	1341.604	883.497	137.815	1022.804	1015.213	98.701	829.488	954.223	557.716	834.427	960.604	463.744	441.311	878.896	411.999	51.739	826.568	366.160	20.764	980.203	437.392	26.096	1053.883	399.985	27.767	902.235	198.985	826.696	1018.990	223.263	423.326	699.994	253.912	198.053	660.428	317.184	201.550	730.391	204.038	111.576	790.857	192.130	65.586
243	2.42000	915.145	390.242	1615.001	898.946	536.945	1335.945	841.484	611.670	1023.321	909.313	654.637	798.730	906.971	225.085	1342.125	891.914	140.238	1022.814	1018.710	99.936	826.419	963.123	558.607	833.395	963.066	464.332	440.731	879.531	411.521	52.131	826.623	366.036	21.711	980.414	437.331	26.045	1054.253	399.891	27.568	914.589	198.771	829.044	1043.973	225.802	428.458	734.441	254.713	190.721	691.849	316.948	192.584	768.498	204.677	106.489	831.441	194.156	64.045
244	2.43000	926.765	391.297	1615.152	911.264	537.916	1336.698	862.795	614.787	1023.053	940.843	656.579	801.320	918.299	226.335	1341.557	900.090	142.903	1022.625	1022.438	101.132	823.604	971.583	559.292	832.139	965.338	465.314	440.382	879.908	411.598	52.260	826.787	365.608	22.213	980.404	437.393	25.975	1054.577	400.130	27.811	928.391	199.676	830.960	1068.891	228.580	433.886	767.631	255.248	182.778	724.294	317.161	182.701	807.436	205.568	101.151	872.351	195.682	62.404
245	2.44000	938.502	392.477	1615.308	923.137	538.550	1336.968	884.390	618.279	1023.372	973.301	659.171	805.815	929.590	227.242	1342.376	907.959	145.065	1021.923	1026.444	102.644	821.515	980.272	560.059	830.997	967.446	466.168	439.439	879.704	411.501	52.503	827.086	365.459	23.109	980.396	437.404	26.099	1054.351	400.012	27.657	940.137	199.837	832.396	1092.180	232.187	438.212	802.023	255.853	174.210	757.674	317.500	172.096	847.442	206.766	95.538	914.892	197.346	60.656
246	2.45000	950.288	393.523	1615.366	935.196	539.600	1337.516	905.733	621.637	1023.711	1004.978	660.880	810.189	940.514	228.626	1341.689	915.862	147.404	1021.864	1029.812	103.705	819.390	987.424	560.321	829.901	969.528	466.896	438.609	879.840	411.472	52.639	827.299	365.174	23.696	980.453	437.364	26.076	1054.620	400.300	27.713	951.900	199.214	834.062	1114.509	235.662	443.545	837.515	256.842	165.682	792.056	317.649	160.015	887.991	207.958	89.693	957.276	199.032	58.468
247	2.46000	962.140	394.506	1615.171	946.945	540.580	1338.318	927.001	624.972	1024.170	1036.575	662.544	814.727	951.682	229.735	1341.341	924.025	149.483	1021.708	1033.810	104.830	816.346	995.553	561.418	829.190	971.424	467.672	438.446	879.982	411.264	52.987	827.441	365.413	24.753	980.518	437.425	25.939	1054.650	400.486	27.696	964.024	199.048	834.721	1136.996	238.738	448.725	874.465	257.144	155.266	828.046	317.873	148.245	929.445	209.695	83.371	1000.688	201.815	56.615
248	2.47000	974.146	395.611	1614.509	958.706	541.647	1338.051	947.940	627.532	1024.200	1067.366	663.774	821.135	962.557	230.956	1340.988	932.907	151.128	1021.644	1037.665	106.010	813.820	1002.770	561.860	827.771	974.058	468.381	438.298	880.305	411.229	53.069	827.315	365.207	25.115	980.567	437.382	26.011	1054.615	400.499	27.580	976.229	199.073	834.741	1158.169	242.194	452.750	910.810	258.207	145.687	865.470	317.445	135.790	971.665	211.340	77.333	1044.651	204.780	54.655
249	2.48000	986.245	396.702	1613.869	970.446	542.747	1338.214	969.831	630.786	1025.404	1098.191	665.265	826.560	973.667	232.428	1340.531	941.079	152.965	1021.101	1041.666	106.983	812.076	1009.869	562.101	826.988	976.384	468.833	438.314	880.854	411.228	53.699	827.863	364.761	25.921	980.577	437.368	25.963	1054.621	400.878	27.495	988.533	199.293	835.571	1178.700	245.405	457.406	948.879	258.932	135.258	903.072	317.444	123.071	1015.150	213.536	71.779	1089.157	207.928	53.094
250	2.49000	998.549	397.496	1612.950	982.124	543.773	1337.715	990.180	632.971	1025.828	1128.146	666.175	833.390	984.879	233.682	1339.519	949.395	154.718	1020.692	1045.649	108.526	809.046	1017.277	562.480	825.890	978.722	469.073	438.302	881.281	410.929	54.106	828.379	363.731	25.803	980.687	437.231	25.877	1054.690	400.972	27.427	1001.171	199.351	835.391	1198.294	248.635	461.825	987.891	260.284	124.884	942.233	318.164	109.452	1058.695	215.962	65.649	1133.897	211.936	52.136
251	2.50000	1010.427	398.863	1611.868	993.945	544.800	1336.892	1009.595	634.560	1025.337	1157.655	667.264	840.802	995.865	234.859	1338.966	957.457	156.953	1019.809	1049.738	109.868	806.771	1024.552	562.640	824.336	981.586	469.421	437.982	881.718	410.037	54.674	828.794	362.586	26.271	980.882	437.148	26.362	1054.575	401.004	27.324	1012.928	199.710	835.144	1216.264	252.352	465.213	1027.854	260.881	114.587	982.758	318.859	96.681	1103.109	218.821	60.151	1179.134	216.118	51.949
252	2.51000	1022.689	399.883	1610.578	1005.642	545.751	1336.040	1030.945	637.344	1026.865	1187.048	668.666	848.823	1007.199	236.306	1337.672	965.691	158.628	1018.769	1054.302	110.971	805.086	1033.976	561.691	823.186	984.248	469.836	437.647	882.363	409.467	56.285	828.845	361.322	27.354	980.523	436.718	26.211	1054.295	400.783	26.881	1025.544	199.806	834.836	1232.849	256.078	467.286	1067.826	262.578	105.205	1022.699	319.375	84.446	1147.697	221.979	56.072	1224.435	220.629	52.887
253	2.52000	1035.472	401.162	1609.599	1017.266	546.803	1335.233	1050.915	639.235	1027.354	1215.306	669.622	856.882	1018.313	237.882	1336.573	974.064	160.237	1018.238	1059.201	112.138	803.024	1039.759	562.985	821.437	987.525	469.930	437.114	882.513	408.721	57.388	829.602	360.314	28.452	980.608	436.076	26.242	1054.014	400.870	27.100	1038.180	199.852	834.163	1248.554	259.380	469.637	1109.582	264.593	96.037	1064.657	320.878	73.113	1192.742	225.647	52.364	1269.341	225.922	54.683
254	2.53000	1048.149	402.310	1608.136	1029.119	547.841	1333.625	1069.857	640.258	1027.184	1242.850	670.683	865.719	1029.641	239.036	1335.591	982.426	162.340	1017.317	1064.134	113.082	800.278	1047.537	563.459	819.490	990.461	469.524	436.799	882.133	407.390	59.010	829.660	359.059	30.417	980.363	435.528	26.095	1053.907	401.232	26.975	1050.646	200.037	833.753	1263.734	261.773	470.867	1150.436	266.692	88.298	1106.014	322.584	62.377	1237.377	230.178	49.492	1313.791	231.858	57.667
255	2.54000	1060.435	403.494	1606.852	1040.729	549.045	1332.667	1088.882	641.302	1027.311	1269.338	671.517	874.355	1040.754	240.601	1333.967	991.729	163.576	1016.821	1068.911	114.361	798.463	1056.651	563.200	818.464	993.859	469.556	436.782	882.799	406.784	60.030	830.118	358.111	32.126	980.531	435.261	26.168	1054.815	402.014	27.502	1063.204	200.561	832.460	1275.981	265.194	470.616	1190.719	269.061	82.509	1146.563	323.799	52.723	1281.676	235.716	48.126	1356.806	238.852	59.818
256	2.55000	1073.168	404.798	1605.378	1052.669	549.942	1330.603	1107.811	642.608	1028.005	1295.303	672.455	884.094	1051.956	241.796	1333.499	1000.497	165.264	1015.850	1073.803	115.422	796.017	1064.487	563.242	816.197	997.265	469.676	437.093	882.783	405.789	60.580	830.721	356.795	34.590	980.590	435.147	26.196	1054.721	402.215	27.432	1075.739	201.143	831.581	1288.689	267.640	470.312	1229.834	271.780	76.082	1186.725	325.837	46.295	1324.655	241.828	47.961	1399.254	247.721	64.864
257	2.56000	1085.901	405.899	1604.116	1064.510	550.931	1329.613	1126.737	643.633	1028.449	1320.433	672.975	893.295	1063.614	243.197	1331.765	1009.582	167.158	1014.826	1079.799	116.179	794.080	1073.983	562.653	814.831	1001.145	470.320	437.901	883.388	405.894	62.391	831.023	356.229	36.873	980.161	434.718	26.227	1054.966	402.577	27.523	1089.512	200.906	830.496	1300.474	270.101	469.077	1269.148	275.076	71.399	1224.828	328.457	39.483	1366.186	249.228	49.097	1438.705	257.654	70.564
258	2.57000	1098.535	407.066	1602.571	1076.001	551.792	1327.827	1144.331	644.426	1028.906	1344.115	673.323	902.670	1074.831	244.702	1330.479	1018.936	168.635	1013.920	1085.809	116.752	792.866	1083.112	562.661	812.854	1005.594	471.024	438.981	882.906	405.317	64.277	831.521	355.665	38.727	980.008	434.738	26.147	1054.641	402.303	27.510	1103.184	201.210	829.307	1311.777	272.041	466.569	1306.138	279.783	69.119	1262.023	331.728	35.472	1404.787	257.255	51.469	1476.010	267.472	77.767
259	2.58000	1111.387	408.038	1600.829	1087.985	552.746	1326.425	1162.421	645.378	1030.172	1367.150	673.789	912.567	1085.848	245.879	1329.557	1028.662	170.094	1013.151	1092.795	116.989	791.612	1091.501	562.620	811.267	1010.732	471.420	439.617	882.950	405.201	65.553	831.415	355.937	40.745	979.915	434.626	25.930	1054.585	402.376	27.441	1116.898	201.713	827.612	1322.468	274.413	464.069	1338.067	284.439	67.758	1295.546	335.407	31.513	1440.885	265.180	54.827	1509.682	277.251	85.360
260	2.59000	1124.014	409.009	1599.124	1099.737	553.713	1325.824	1179.420	645.734	1030.560	1388.777	673.855	922.124	1097.280	247.406	1328.084	1038.028	171.482	1012.274	1100.324	117.144	789.662	1100.317	562.534	810.331	1016.845	472.124	438.734	884.019	405.619	66.985	831.520	355.894	43.366	979.978	434.561	25.931	1054.619	402.391	27.395	1130.577	202.535	825.683	1332.750	276.239	461.335	1372.380	289.879	68.421	1327.702	340.008	30.361	1473.046	272.702	58.586	1540.043	286.025	91.676
261	2.60000	1136.843	409.884	1597.395	1111.208	554.079	1323.770	1196.271	646.278	1031.421	1409.535	673.452	931.563	1108.540	248.867	1326.851	1048.527	172.667	1011.564	1105.951	118.577	788.127	1109.196	562.621	809.330	1023.624	472.502	437.893	885.685	406.385	69.877	832.468	355.838	45.933	980.142	434.832	25.961	1054.547	402.337	27.234	1145.285	202.535	824.407	1342.546	278.719	458.247	1399.432	293.791	67.242	1354.897	342.994	28.862	1501.645	280.137	61.977	1567.196	294.716	98.976
262	2.61000	1149.669	410.714	1596.107	1122.323	554.740	1323.094	1212.079	646.438	1032.104	1429.179	672.708	941.189	1120.074	249.808	1325.241	1058.744	173.734	1010.458	1113.699	118.821	786.742	1118.561	562.961	808.822	1030.912	473.480	437.801	886.657	406.475	71.305	833.404	356.448	49.415	980.442	435.072	25.958	1054.618	402.519	27.399	1159.634	203.048	823.184	1352.290	281.068	455.854	1421.094	297.066	67.166	1379.740	346.495	28.565	1526.367	286.873	65.621	1590.384	303.048	104.608
263	2.62000	1162.763	411.540	1594.573	1133.837	555.478	1322.351	1228.416	647.684	1033.957	1447.940	671.750	950.823	1131.413	250.660	1324.658	1068.971	175.034	1009.023	1121.182	119.756	784.860	1128.559	562.877	808.199	1039.515	474.189	437.747	887.159	407.768	74.224	833.801	357.409	52.875	980.454	435.218	26.036	1054.642	402.198	27.440	1174.177	203.822	822.481	1362.850	282.938	453.583	1444.189	301.259	69.399	1399.066	348.653	27.425	1547.443	293.297	68.862	1610.031	310.878	108.617
264	2.63000	1175.588	412.168	1593.333	1145.044	555.817	1321.477	1242.131	647.213	1034.062	1465.132	670.542	959.916	1142.870	251.996	1323.492	1079.824	175.963	1007.762	1130.140	119.587	783.823	1139.648	563.114	807.306	1049.880	474.941	437.499	888.303	408.030	76.588	834.292	358.322	56.062	980.897	435.451	26.310	1054.712	402.131	27.368	1189.079	204.414	822.481	1373.655	285.469	451.847	1458.929	304.632	68.373	1415.798	351.622	27.303	1564.089	298.919	70.299	1626.091	317.925	111.130
265	2.64000	1188.385	412.827	1592.129	1155.956	556.419	1321.320	1256.869	648.092	1035.394	1481.482	669.472	968.978	1154.604	252.962	1322.011	1091.344	176.154	1007.457	1138.532	120.547	781.869	1150.765	563.246	806.334	1060.355	475.656	437.527	889.998	409.139	78.923	835.727	359.072	60.479	981.339	435.618	26.101	1054.902	402.145	27.721	1204.076	205.156	822.408	1384.472	287.849	450.417	1470.472	307.938	69.606	1428.221	354.614	26.012	1577.257	304.270	69.797	1638.583	324.427	110.891
266	2.65000	1201.263	413.506	1591.266	1167.273	556.858	1320.467	1270.293	648.336	1036.328	1496.979	667.903	977.716	1166.488	253.733	1321.286	1102.399	177.200	1006.310	1147.918	120.745	781.236	1163.303	563.519	805.153	1071.639	475.707	436.520	892.386	410.255	82.482	837.268	360.090	65.641	981.519	435.896	26.054	1055.233	402.129	27.986	1219.503	205.427	822.800	1394.840	290.689	449.033	1484.779	312.879	65.289	1435.877	357.436	23.435	1586.546	309.311	66.941	1648.206	329.820	107.925
267	2.66000	1214.221	414.113	1590.378	1177.851	557.270	1319.844	1283.656	649.260	1037.622	1511.041	665.880	985.350	1178.545	254.853	1319.693	1114.392	177.581	1005.660	1159.315	120.298	780.316	1176.170	563.545	803.690	1082.701	475.922	435.588	894.869	411.088	85.793	838.922	360.989	70.870	981.685	436.308	25.663	1055.381	402.114	28.071	1234.324	206.501	822.948	1405.835	292.915	447.688	1488.078	316.022	63.340	1441.765	361.102	21.145	1592.573	314.027	62.612	1654.116	334.846	102.979
268	2.67000	1227.211	414.744	1589.527	1189.049	558.020	1319.885	1294.765	648.547	1037.811	1524.494	664.310	993.459	1190.595	255.385	1319.241	1126.254	178.128	1004.908	1169.273	121.034	779.182	1189.228	563.020	802.334	1095.600	476.136	434.993	897.031	412.434	90.813	841.149	361.687	76.936	982.032	436.542	25.682	1054.993	402.052	27.653	1249.500	207.117	823.316	1417.469	295.761	446.340	1489.092	318.345	57.200	1443.291	363.127	18.580	1595.197	318.005	56.669	1657.726	339.550	95.889
269	2.68000	1239.972	415.243	1588.844	1199.606	558.444	1319.267	1305.844	648.547	1037.706	1536.829	662.706	1000.883	1203.062	255.943	1318.230	1138.666	178.504	1004.445	1180.213	121.274	778.946	1203.343	563.215	801.399	1108.254	476.720	435.480	899.069	413.022	94.432	844.139	362.743	83.546	982.547	436.876	26.038	1055.015	402.087	27.710	1264.673	207.841	823.751	1429.036	298.507	445.798	1491.412	321.291	54.598	1443.476	365.010	14.913	1595.627	322.101	49.335	1658.400	344.113	87.009
270	2.69000	1252.886	415.885	1588.440	1210.172	559.124	1318.544	1316.922	649.121	1037.865	1548.110	661.099	1007.037	1215.111	256.879	1317.250	1151.000	178.827	1003.681	1192.296	121.519	777.345	1217.822	563.677	800.362	1120.750	476.705	433.553	902.973	414.241	99.302	847.560	362.961	90.116	982.801	437.239	26.116	1054.885	402.120	27.614	1279.932	208.302	824.417	1440.932	301.499	444.919	1487.871	321.393	51.747	1441.135	363.777	11.589	1595.537	324.381	42.537	1659.286	347.695	78.577
271	2.70000	1265.725	416.288	1587.724	1220.274	559.453	1318.456	1327.618	650.228	1037.774	1558.511	659.673	1012.422	1227.100	257.219	1316.734	1163.795	178.763	1003.157	1204.524	121.375	776.560	1232.720	563.980	799.243	1133.186	477.784	433.551	906.586	415.448	103.221	851.026	363.824	96.479	983.337	437.320	26.198	1055.170	402.071	27.809	1295.717	208.351	825.145	1451.498	304.439	442.986	1493.542	324.201	50.495	1443.855	364.173	14.545	1598.354	324.538	37.607	1663.996	348.912	69.362
272	2.71000	1278.334	416.764	1587.750	1230.354	560.077	1317.505	1337.661	651.093	1037.094	1568.490	659.090	1016.060	1239.704	257.681	1315.417	1177.399	178.637	1002.763	1217.302	121.911	775.677	1248.364	564.629	798.115	1147.165	479.013	432.930	910.411	416.875	108.713	855.337	365.036	104.693	984.214	437.875	26.643	1054.870	402.313	27.758	1311.683	208.497	826.029	1460.994	305.554	440.554	1503.101	325.247	50.617	1446.982	364.511	16.335	1603.087	324.562	36.361	1672.006	347.781	65.695
273	2.72000	1291.434	417.177	1588.107	1240.198	561.101	1317.439	1346.713	651.653	1036.180	1577.920	658.744	1018.328	1251.787	258.067	1315.510	1190.247	179.351	1002.065	1231.729	121.199	775.850	1264.038	565.714	797.467	1161.279	480.919	432.730	915.306	417.934	114.115	861.121	365.589	112.364	984.863	438.137	27.131	1055.240	402.439	28.095	1327.433	208.725	828.284	1470.579	306.475	440.558	1504.940	324.642	50.155	1449.006	364.458	17.377	1606.025	324.577	34.191	1675.532	347.865	60.402
274	2.73000	1304.401	417.567	1588.854	1250.224	562.970	1317.994	1355.967	652.508	1035.371	1586.825	659.209	1019.271	1264.018	258.315	1315.517	1204.135	179.354	1001.216	1245.128	121.810	774.929	1279.998	566.624	796.439	1175.319	482.823	431.441	921.010	419.215	119.436	868.103	365.330	121.196	985.425	437.965	27.428	1055.161	402.750	28.238	1342.338	209.117	831.649	1481.581	306.244	441.656	1504.260	324.224	50.117	1449.192	363.755	17.682	1606.343	323.815	30.211	1676.026	347.738	52.894
275	2.74000	1317.436	418.085	1590.057	1260.226	564.230	1318.074	1364.834	653.446	1034.439	1595.587	660.138	1018.807	1276.554	258.874	1315.024	1217.709	180.179	1000.732	1260.488	121.597	775.345	1295.715	568.008	795.971	1190.968	485.815	430.809	927.413	420.269	125.068	876.558	364.652	129.930	986.257	437.412	28.204	1055.012	403.275	28.249	1356.522	210.128	835.089	1493.434	307.457	444.756	1504.951	324.288	50.235	1449.966	363.119	18.462	1607.461	322.587	28.933	1678.003	350.640	49.701
276	2.75000	1330.400	418.672	1591.101	1270.593	565.588	1318.670	1373.448	654.300	1034.333	1603.690	660.542	1016.037	1288.459	259.311	1316.124	1232.848	179.705	1001.107	1275.158	122.534	775.612	1311.228	569.363	795.525	1207.688	489.899	430.615	933.925	420.939	131.086	886.941	363.761	138.921	987.502	436.047	29.572	1054.912	403.999	28.306	1370.060	210.654	838.300	1505.941	309.958	446.663	1508.811	323.155	51.004	1450.699	362.930	19.113	1608.328	321.474	28.072	1680.049	350.276	44.750
277	2.76000	1343.512	419.101	1592.350	1281.071	567.203	1319.941	1381.686	655.129	1034.048	1611.463	661.337	1012.423	1300.523	259.818	1316.570	1248.083	179.748	1001.835	1291.949	122.101	776.683	1326.778	571.096	796.099	1224.098	494.169	429.016	942.687	422.300	137.974	899.001	363.182	148.441	989.158	435.093	31.332	1055.119	404.017	28.268	1383.572	210.978	840.163	1516.354	311.115	445.987	1508.072	324.775	49.496	1451.025	362.616	19.403	1608.227	320.038	27.490	1681.544	350.635	42.069
278	2.77000	1356.741	419.757	1593.743	1291.363	568.176	1321.121	1388.623	655.181	1032.713	1619.229	662.513	1007.630	1312.580	260.718	1317.361	1262.803	180.318	1002.684	1308.737	122.280	777.736	1341.107	572.366	796.367	1241.865	498.722	427.628	953.572	424.888	144.169	911.963	364.530	158.713	993.037	433.885	33.750	1055.877	403.466	28.192	1396.629	211.252	841.984	1524.186	311.163	445.296	1508.433	324.792	49.678	1451.148	362.490	19.655	1608.661	319.969	27.271	1682.545	352.365	39.415
279	2.78000	1369.789	420.410	1595.200	1302.709	569.331	1322.519	1396.324	656.430	1032.135	1626.199	663.613	1001.036	1324.657	261.496	1318.810	1277.771	180.803	1003.487	1325.821	123.207	778.396	1354.987	573.625	796.972	1261.339	503.259	425.968	964.585	427.806	149.809	925.255	367.779	169.128	997.378	432.068	37.177	1057.467	403.154	29.096	1409.589	211.480	843.970	1533.243	311.269	445.100	1509.358	325.062	49.638	1451.240	362.304	19.758	1608.926	319.917	27.011	1683.275	353.772	37.802
