X [s]	1 Gast Med [V]	2 T Ant [V]	3 R Fem [V]	4 B Fem [V]	
2.414750	8.054142e-06	4.124159e-05	2.554076e-06	2.505843e-06	
2.415751	7.975187e-06	4.093722e-05	2.659171e-06	2.482698e-06	
2.416752	7.896972e-06	4.063570e-05	2.768038e-06	2.462164e-06	
2.417753	7.819622e-06	4.033754e-05	2.880594e-06	2.444382e-06	
2.418754	7.743257e-06	4.004328e-05	2.996760e-06	2.429495e-06	
2.419754	7.668002e-06	3.975345e-05	3.116453e-06	2.417647e-06	
2.420755	7.593978e-06	3.946858e-05	3.239594e-06	2.408979e-06	
2.421756	7.521308e-06	3.918920e-05	3.366100e-06	2.403633e-06	
2.422757	7.450114e-06	3.891583e-05	3.495892e-06	2.401753e-06	
2.423758	7.380520e-06	3.864902e-05	3.628887e-06	2.403481e-06	
2.424759	7.312647e-06	3.838928e-05	3.765006e-06	2.408959e-06	
2.425760	7.246568e-06	3.813689e-05	3.904115e-06	2.418273e-06	
2.426761	7.182247e-06	3.789163e-05	4.045972e-06	2.431387e-06	
2.427762	7.119633e-06	3.765316e-05	4.190321e-06	2.448249e-06	
2.428763	7.058678e-06	3.742119e-05	4.336905e-06	2.468809e-06	
2.429764	6.999331e-06	3.719539e-05	4.485468e-06	2.493017e-06	
2.430765	6.941543e-06	3.697547e-05	4.635755e-06	2.520819e-06	
2.431766	6.885264e-06	3.676110e-05	4.787508e-06	2.552167e-06	
2.432767	6.830446e-06	3.655197e-05	4.940471e-06	2.587008e-06	
2.433768	6.777037e-06	3.634778e-05	5.094388e-06	2.625292e-06	
2.434769	6.724988e-06	3.614821e-05	5.249004e-06	2.666967e-06	
2.435770	6.674250e-06	3.595295e-05	5.404060e-06	2.711982e-06	
2.436771	6.624774e-06	3.576169e-05	5.559302e-06	2.760286e-06	
2.437771	6.576508e-06	3.557411e-05	5.714473e-06	2.811829e-06	
2.438772	6.529405e-06	3.538991e-05	5.869316e-06	2.866559e-06	
2.439773	6.483413e-06	3.520877e-05	6.023576e-06	2.924425e-06	
2.440774	6.438484e-06	3.503039e-05	6.176996e-06	2.985376e-06	
2.441775	6.394568e-06	3.485444e-05	6.329319e-06	3.049361e-06	
2.442776	6.351615e-06	3.468063e-05	6.480290e-06	3.116329e-06	
2.443777	6.309575e-06	3.450863e-05	6.629652e-06	3.186228e-06	
2.444778	6.268400e-06	3.433813e-05	6.777149e-06	3.259008e-06	
2.445779	6.228038e-06	3.416883e-05	6.922525e-06	3.334618e-06	
2.446780	6.188441e-06	3.400042e-05	7.065523e-06	3.413006e-06	
2.447781	6.149559e-06	3.383257e-05	7.205887e-06	3.494122e-06	
2.448782	6.111342e-06	3.366498e-05	7.343360e-06	3.577914e-06	
2.449783	6.073740e-06	3.349734e-05	7.477687e-06	3.664331e-06	
2.450784	6.036705e-06	3.332934e-05	7.608612e-06	3.753323e-06	
2.451785	6.000185e-06	3.316066e-05	7.735877e-06	3.844838e-06	
2.452786	5.964133e-06	3.299099e-05	7.859226e-06	3.938825e-06	
2.453787	5.928497e-06	3.282003e-05	7.978404e-06	4.035233e-06	
2.454788	5.893229e-06	3.264745e-05	8.093154e-06	4.134011e-06	
2.455788	5.858278e-06	3.247295e-05	8.203220e-06	4.235108e-06	
2.456789	5.823596e-06	3.229622e-05	8.308345e-06	4.338472e-06	
2.457790	5.789131e-06	3.211694e-05	8.408274e-06	4.444054e-06	
2.458791	5.754836e-06	3.193481e-05	8.502749e-06	4.551801e-06	
2.459792	5.720659e-06	3.174951e-05	8.591514e-06	4.661662e-06	
2.460793	5.686552e-06	3.156072e-05	8.674314e-06	4.773587e-06	
2.461794	5.652464e-06	3.136815e-05	8.750892e-06	4.887525e-06	
2.462795	5.618347e-06	3.117147e-05	8.820992e-06	5.003424e-06	
2.463796	5.584150e-06	3.097038e-05	8.884357e-06	5.121233e-06	
2.464797	5.549824e-06	3.076456e-05	8.940731e-06	5.240901e-06	
2.465798	5.515319e-06	3.055370e-05	8.989858e-06	5.362378e-06	
2.466799	5.480585e-06	3.033749e-05	9.031482e-06	5.485612e-06	
2.467800	5.445574e-06	3.011562e-05	9.065345e-06	5.610551e-06	
2.468801	5.410234e-06	2.988778e-05	9.091193e-06	5.737146e-06	
2.469802	5.374517e-06	2.965366e-05	9.108769e-06	5.865344e-06	
2.470803	5.338373e-06	2.941293e-05	9.117816e-06	5.995095e-06	
2.471804	5.301752e-06	2.916530e-05	9.118077e-06	6.126348e-06	
2.472805	5.264605e-06	2.891045e-05	9.109298e-06	6.259052e-06	
2.473805	5.226882e-06	2.864807e-05	9.091221e-06	6.393155e-06	
2.474806	5.188533e-06	2.837785e-05	9.063593e-06	6.528607e-06	
2.475807	5.149568e-06	2.809975e-05	9.026352e-06	6.665396e-06	
2.476808	5.110103e-06	2.781421e-05	8.979802e-06	6.803582e-06	
2.477809	5.070268e-06	2.752173e-05	8.924285e-06	6.943233e-06	
2.478810	5.030192e-06	2.722284e-05	8.860143e-06	7.084419e-06	
2.479811	4.990002e-06	2.691801e-05	8.787720e-06	7.227207e-06	
2.480812	4.949828e-06	2.660777e-05	8.707358e-06	7.371665e-06	
2.481813	4.909799e-06	2.629260e-05	8.619398e-06	7.517862e-06	
2.482814	4.870043e-06	2.597303e-05	8.524185e-06	7.665867e-06	
2.483815	4.830690e-06	2.564955e-05	8.422059e-06	7.815747e-06	
2.484816	4.791867e-06	2.532265e-05	8.313365e-06	7.967570e-06	
2.485817	4.753705e-06	2.499286e-05	8.198444e-06	8.121406e-06	
2.486818	4.716332e-06	2.466067e-05	8.077638e-06	8.277322e-06	
2.487819	4.679876e-06	2.432658e-05	7.951291e-06	8.435387e-06	
2.488820	4.644466e-06	2.399111e-05	7.819745e-06	8.595669e-06	
2.489821	4.610232e-06	2.365474e-05	7.683342e-06	8.758237e-06	
2.490822	4.577302e-06	2.331799e-05	7.542425e-06	8.923158e-06	
2.491822	4.545805e-06	2.298136e-05	7.397336e-06	9.090502e-06	
2.492823	4.515870e-06	2.264535e-05	7.248419e-06	9.260335e-06	
2.493824	4.487625e-06	2.231047e-05	7.096015e-06	9.432728e-06	
2.494825	4.461199e-06	2.197722e-05	6.940466e-06	9.607747e-06	
2.495826	4.436722e-06	2.164611e-05	6.782117e-06	9.785462e-06	
2.496827	4.414322e-06	2.131763e-05	6.621308e-06	9.965940e-06	
2.497828	4.394128e-06	2.099229e-05	6.458383e-06	1.014925e-05	
2.498829	4.376268e-06	2.067060e-05	6.293684e-06	1.033546e-05	
2.499830	4.360872e-06	2.035306e-05	6.127553e-06	1.052464e-05	
2.500831	4.348068e-06	2.004017e-05	5.960334e-06	1.071686e-05	
2.501832	4.337986e-06	1.973243e-05	5.792368e-06	1.091218e-05	
2.502833	4.330753e-06	1.943036e-05	5.623998e-06	1.111067e-05	
2.503834	4.326499e-06	1.913445e-05	5.455568e-06	1.131241e-05	
2.504835	4.325353e-06	1.884520e-05	5.287418e-06	1.151746e-05	
2.505836	4.327443e-06	1.856313e-05	5.119892e-06	1.172588e-05	
2.506837	4.332899e-06	1.828873e-05	4.953332e-06	1.193775e-05	
2.507838	4.341848e-06	1.802251e-05	4.788081e-06	1.215314e-05	
2.508839	4.354421e-06	1.776497e-05	4.624481e-06	1.237211e-05	
2.509839	4.370745e-06	1.751661e-05	4.462875e-06	1.259474e-05	
2.510840	4.390950e-06	1.727795e-05	4.303605e-06	1.282108e-05	
2.511841	4.415164e-06	1.704948e-05	4.147014e-06	1.305121e-05	
2.512842	4.443516e-06	1.683170e-05	3.993444e-06	1.328520e-05	
2.513843	4.476136e-06	1.662512e-05	3.843239e-06	1.352311e-05	
2.514844	4.513151e-06	1.643025e-05	3.696739e-06	1.376502e-05	
2.515845	4.554691e-06	1.624758e-05	3.554289e-06	1.401099e-05	
2.516846	4.600884e-06	1.607762e-05	3.416230e-06	1.426109e-05	
2.517847	4.651860e-06	1.592088e-05	3.282905e-06	1.451538e-05	
2.518848	4.707747e-06	1.577786e-05	3.154656e-06	1.477395e-05	
2.519849	4.768674e-06	1.564906e-05	3.031827e-06	1.503684e-05	
2.520850	4.834770e-06	1.553498e-05	2.914759e-06	1.530415e-05	
2.521851	4.906163e-06	1.543614e-05	2.803795e-06	1.557592e-05	
2.522852	4.982983e-06	1.535302e-05	2.699277e-06	1.585223e-05	
2.523853	5.065358e-06	1.528614e-05	2.601549e-06	1.613315e-05	
2.524854	5.153416e-06	1.523600e-05	2.510949e-06	1.641875e-05	
2.525855	5.247177e-06	1.520274e-05	2.427624e-06	1.670889e-05	
2.526856	5.346491e-06	1.518591e-05	2.351401e-06	1.700312e-05	
2.527856	5.451190e-06	1.518504e-05	2.282076e-06	1.730096e-05	
2.528857	5.561104e-06	1.519963e-05	2.219449e-06	1.760194e-05	
2.529858	5.676067e-06	1.522918e-05	2.163317e-06	1.790557e-05	
2.530859	5.795910e-06	1.527320e-05	2.113477e-06	1.821136e-05	
2.531860	5.920465e-06	1.533122e-05	2.069726e-06	1.851885e-05	
2.532861	6.049564e-06	1.540272e-05	2.031864e-06	1.882754e-05	
2.533862	6.183039e-06	1.548722e-05	1.999686e-06	1.913696e-05	
2.534863	6.320723e-06	1.558424e-05	1.972991e-06	1.944663e-05	
2.535864	6.462446e-06	1.569327e-05	1.951577e-06	1.975606e-05	
2.536865	6.608042e-06	1.581382e-05	1.935241e-06	2.006478e-05	
2.537866	6.757342e-06	1.594541e-05	1.923780e-06	2.037231e-05	
2.538867	6.910177e-06	1.608755e-05	1.916993e-06	2.067816e-05	
2.539868	7.066381e-06	1.623973e-05	1.914677e-06	2.098185e-05	
2.540869	7.225785e-06	1.640147e-05	1.916630e-06	2.128290e-05	
2.541870	7.388220e-06	1.657229e-05	1.922649e-06	2.158084e-05	
2.542871	7.553520e-06	1.675167e-05	1.932532e-06	2.187518e-05	
2.543872	7.721515e-06	1.693915e-05	1.946077e-06	2.216544e-05	
2.544873	7.892039e-06	1.713421e-05	1.963080e-06	2.245113e-05	
2.545873	8.064922e-06	1.733638e-05	1.983341e-06	2.273179e-05	
2.546874	8.239997e-06	1.754516e-05	2.006656e-06	2.300692e-05	
2.547875	8.417097e-06	1.776006e-05	2.032824e-06	2.327606e-05	
2.548876	8.596051e-06	1.798058e-05	2.061641e-06	2.353871e-05	
2.549877	8.776694e-06	1.820624e-05	2.092905e-06	2.379439e-05	
2.550878	8.958857e-06	1.843655e-05	2.126415e-06	2.404263e-05	
2.551879	9.142371e-06	1.867100e-05	2.161967e-06	2.428295e-05	
2.552880	9.327069e-06	1.890912e-05	2.199360e-06	2.451485e-05	
2.553881	9.512783e-06	1.915041e-05	2.238391e-06	2.473788e-05	
2.554882	9.699345e-06	1.939437e-05	2.278857e-06	2.495153e-05	
2.555883	9.886586e-06	1.964052e-05	2.320557e-06	2.515534e-05	
2.556884	1.007434e-05	1.988837e-05	2.363288e-06	2.534881e-05	
2.557885	1.026244e-05	2.013742e-05	2.406847e-06	2.553148e-05	
2.558886	1.045071e-05	2.038718e-05	2.451032e-06	2.570286e-05	
2.559887	1.063899e-05	2.063716e-05	2.495642e-06	2.586246e-05	
2.560888	1.082711e-05	2.088687e-05	2.540473e-06	2.600981e-05	
2.561889	1.101490e-05	2.113581e-05	2.585322e-06	2.614443e-05	
2.562890	1.120219e-05	2.138350e-05	2.629989e-06	2.626584e-05	
2.563890	1.138882e-05	2.162945e-05	2.674270e-06	2.637355e-05	
2.564891	1.157462e-05	2.187316e-05	2.717963e-06	2.646709e-05	
2.565892	1.175942e-05	2.211413e-05	2.760866e-06	2.654597e-05	
2.566893	1.194305e-05	2.235189e-05	2.802776e-06	2.660972e-05	
2.567894	1.212534e-05	2.258593e-05	2.843492e-06	2.665785e-05	
2.568895	1.230613e-05	2.281577e-05	2.882810e-06	2.668988e-05	
2.569896	1.248525e-05	2.304092e-05	2.920528e-06	2.670533e-05	
2.570897	1.266252e-05	2.326087e-05	2.956444e-06	2.670372e-05	
2.571898	1.283779e-05	2.347515e-05	2.990355e-06	2.668457e-05	
2.572899	1.301088e-05	2.368326e-05	3.022060e-06	2.664740e-05	
2.573900	1.318162e-05	2.388471e-05	3.051355e-06	2.659173e-05	
2.574901	1.334985e-05	2.407901e-05	3.078042e-06	2.651709e-05	
2.575902	1.351542e-05	2.426606e-05	3.102029e-06	2.642343e-05	
2.576903	1.367817e-05	2.444631e-05	3.123386e-06	2.631133e-05	
2.577904	1.383796e-05	2.462026e-05	3.142196e-06	2.618141e-05	
2.578905	1.399466e-05	2.478839e-05	3.158539e-06	2.603429e-05	
2.579906	1.414812e-05	2.495119e-05	3.172498e-06	2.587061e-05	
2.580907	1.429821e-05	2.510916e-05	3.184155e-06	2.569098e-05	
2.581907	1.444477e-05	2.526279e-05	3.193591e-06	2.549602e-05	
2.582908	1.458767e-05	2.541257e-05	3.200889e-06	2.528637e-05	
2.583909	1.472677e-05	2.555899e-05	3.206129e-06	2.506264e-05	
2.584910	1.486192e-05	2.570254e-05	3.209395e-06	2.482547e-05	
2.585911	1.499298e-05	2.584372e-05	3.210768e-06	2.457546e-05	
2.586912	1.511982e-05	2.598302e-05	3.210329e-06	2.431325e-05	
2.587913	1.524229e-05	2.612092e-05	3.208160e-06	2.403946e-05	
2.588914	1.536024e-05	2.625792e-05	3.204344e-06	2.375471e-05	
2.589915	1.547354e-05	2.639452e-05	3.198962e-06	2.345964e-05	
2.590916	1.558205e-05	2.653119e-05	3.192096e-06	2.315485e-05	
2.591917	1.568562e-05	2.666844e-05	3.183827e-06	2.284098e-05	
2.592918	1.578411e-05	2.680676e-05	3.174239e-06	2.251865e-05	
2.593919	1.587738e-05	2.694663e-05	3.163412e-06	2.218848e-05	
2.594920	1.596529e-05	2.708855e-05	3.151428e-06	2.185109e-05	
2.595921	1.604770e-05	2.723301e-05	3.138369e-06	2.150712e-05	
2.596922	1.612447e-05	2.738051e-05	3.124317e-06	2.115718e-05	
2.597923	1.619544e-05	2.753153e-05	3.109354e-06	2.080190e-05	
2.598924	1.626050e-05	2.768656e-05	3.093562e-06	2.044190e-05	
2.599924	1.631948e-05	2.784610e-05	3.077022e-06	2.007780e-05	
2.600925	1.637225e-05	2.801063e-05	3.059817e-06	1.971024e-05	
2.601926	1.641867e-05	2.818066e-05	3.042027e-06	1.933983e-05	
2.602927	1.645859e-05	2.835667e-05	3.023736e-06	1.896719e-05	
2.603928	1.649188e-05	2.853915e-05	3.005024e-06	1.859296e-05	
2.604929	1.651840e-05	2.872860e-05	2.985974e-06	1.821774e-05	
2.605930	1.653799e-05	2.892550e-05	2.966668e-06	1.784218e-05	
2.606931	1.655053e-05	2.913035e-05	2.947187e-06	1.746689e-05	
2.607932	1.655586e-05	2.934364e-05	2.927613e-06	1.709250e-05	
2.608933	1.655385e-05	2.956586e-05	2.908028e-06	1.671962e-05	
2.609934	1.654435e-05	2.979750e-05	2.888514e-06	1.634889e-05	
2.610935	1.652723e-05	3.003906e-05	2.869153e-06	1.598092e-05	
2.611936	1.650234e-05	3.029102e-05	2.850026e-06	1.561635e-05	
2.612937	1.646954e-05	3.055388e-05	2.831215e-06	1.525579e-05	
2.613938	1.642869e-05	3.082813e-05	2.812803e-06	1.489986e-05	
2.614939	1.637965e-05	3.111426e-05	2.794870e-06	1.454920e-05	
2.615940	1.632227e-05	3.141276e-05	2.777500e-06	1.420443e-05	
2.616941	1.625642e-05	3.172412e-05	2.760773e-06	1.386616e-05	
2.617941	1.618195e-05	3.204884e-05	2.744772e-06	1.353503e-05	
2.618942	1.609872e-05	3.238741e-05	2.729577e-06	1.321166e-05	
2.619943	1.600659e-05	3.274031e-05	2.715273e-06	1.289667e-05	
2.620944	1.590542e-05	3.310804e-05	2.701939e-06	1.259068e-05	
2.621945	1.579506e-05	3.349109e-05	2.689658e-06	1.229432e-05	
2.622946	1.567538e-05	3.388996e-05	2.678512e-06	1.200821e-05	
2.623947	1.554623e-05	3.430513e-05	2.668582e-06	1.173298e-05	
2.624948	1.540749e-05	3.473708e-05	2.659949e-06	1.146924e-05	
2.625949	1.525931e-05	3.518566e-05	2.652642e-06	1.121724e-05	
2.626950	1.510227e-05	3.564990e-05	2.646625e-06	1.097678e-05	
2.627951	1.493696e-05	3.612880e-05	2.641857e-06	1.074761e-05	
2.628952	1.476396e-05	3.662136e-05	2.638298e-06	1.052951e-05	
2.629953	1.458386e-05	3.712657e-05	2.635906e-06	1.032223e-05	
2.630954	1.439726e-05	3.764341e-05	2.634641e-06	1.012555e-05	
2.631955	1.420473e-05	3.817089e-05	2.634463e-06	9.939210e-06	
2.632956	1.400687e-05	3.870799e-05	2.635332e-06	9.762988e-06	
2.633957	1.380427e-05	3.925371e-05	2.637205e-06	9.596644e-06	
2.634958	1.359752e-05	3.980705e-05	2.640044e-06	9.439941e-06	
2.635958	1.338720e-05	4.036698e-05	2.643807e-06	9.292642e-06	
2.636959	1.317391e-05	4.093251e-05	2.648453e-06	9.154511e-06	
2.637960	1.295822e-05	4.150263e-05	2.653943e-06	9.025311e-06	
2.638961	1.274074e-05	4.207633e-05	2.660235e-06	8.904804e-06	
2.639962	1.252205e-05	4.265261e-05	2.667289e-06	8.792754e-06	
2.640963	1.230273e-05	4.323045e-05	2.675064e-06	8.688925e-06	
2.641964	1.208339e-05	4.380886e-05	2.683520e-06	8.593079e-06	
2.642965	1.186459e-05	4.438681e-05	2.692616e-06	8.504979e-06	
2.643966	1.164695e-05	4.496332e-05	2.702311e-06	8.424390e-06	
2.644967	1.143103e-05	4.553736e-05	2.712566e-06	8.351073e-06	
2.645968	1.121744e-05	4.610793e-05	2.723338e-06	8.284792e-06	
2.646969	1.100675e-05	4.667402e-05	2.734589e-06	8.225310e-06	
2.647970	1.079957e-05	4.723463e-05	2.746276e-06	8.172391e-06	
2.648971	1.059647e-05	4.778875e-05	2.758360e-06	8.125797e-06	
2.649972	1.039805e-05	4.833538e-05	2.770800e-06	8.085293e-06	
2.650973	1.020490e-05	4.887349e-05	2.783555e-06	8.050640e-06	
2.651974	1.001759e-05	4.940210e-05	2.796585e-06	8.021602e-06	
2.652975	9.836735e-06	4.992018e-05	2.809849e-06	7.997943e-06	
2.653975	9.662906e-06	5.042674e-05	2.823307e-06	7.979425e-06	
2.654976	9.496698e-06	5.092076e-05	2.836917e-06	7.965812e-06	
2.655977	9.338698e-06	5.140124e-05	2.850640e-06	7.956867e-06	
2.656978	9.189495e-06	5.186718e-05	2.864435e-06	7.952353e-06	
2.657979	9.049677e-06	5.231755e-05	2.878260e-06	7.952033e-06	
2.658980	8.919835e-06	5.275137e-05	2.892076e-06	7.955670e-06	
2.659981	8.800555e-06	5.316761e-05	2.905843e-06	7.963028e-06	
2.660982	8.692427e-06	5.356528e-05	2.919518e-06	7.973870e-06	
2.661983	8.596040e-06	5.394336e-05	2.933062e-06	7.987958e-06	
2.662984	8.511982e-06	5.430084e-05	2.946435e-06	8.005057e-06	
2.663985	8.440842e-06	5.463673e-05	2.959595e-06	8.024929e-06	
2.664986	8.383208e-06	5.495001e-05	2.972501e-06	8.047338e-06	
2.665987	8.339670e-06	5.523968e-05	2.985115e-06	8.072046e-06	
2.666988	8.310816e-06	5.550473e-05	2.997394e-06	8.098817e-06	
2.667989	8.297234e-06	5.574414e-05	3.009298e-06	8.127414e-06	
2.668990	8.299514e-06	5.595692e-05	3.020787e-06	8.157600e-06	
2.669991	8.318244e-06	5.614206e-05	3.031819e-06	8.189138e-06	
2.670992	8.354012e-06	5.629855e-05	3.042355e-06	8.221792e-06	
2.671992	8.407408e-06	5.642538e-05	3.052354e-06	8.255325e-06	
2.672993	8.479020e-06	5.652155e-05	3.061775e-06	8.289500e-06	
2.673994	8.569437e-06	5.658604e-05	3.070578e-06	8.324079e-06	
2.674995	8.679226e-06	5.661788e-05	3.078723e-06	8.358830e-06	
2.675996	8.808370e-06	5.661691e-05	3.086220e-06	8.393584e-06	
2.676997	8.956190e-06	5.658386e-05	3.093131e-06	8.428251e-06	
2.677998	9.121974e-06	5.651954e-05	3.099523e-06	8.462744e-06	
2.678999	9.305010e-06	5.642474e-05	3.105460e-06	8.496976e-06	
2.680000	9.504584e-06	5.630026e-05	3.111009e-06	8.530860e-06	
